,center_x,certer_y
10962,10.176594025470065,-23.3541041719869
19303,6.266446739015863,-8.088538025356614
23247,-2.8263762020924346,12.881014641488747
29496,-7.0914764098459635,-6.831430402444181
19519,-11.804397118640471,5.341559390680732
964,-5.622960800454886,-17.812791944275283
20726,-4.436582912264485,14.739292422475541
883,-11.178627674967558,1.8768538620251942
22801,4.357904592871017,6.335056760077519
13695,-4.017482751865787,1.1765488205813703
18668,-1.492956304025546,8.094384389216295
21609,10.913792073822446,-23.89891399165754
4043,-7.317537935037406,-6.567791500622571
7473,4.589249157937354,-9.739345397088682
26165,-6.080743975148116,-18.259816394689835
23377,20.55535343426318,10.912511512431331
28914,6.777084108398289,-2.6371573754853475
728,-0.4263149881831027,-11.049384783626646
15040,11.927639547082286,-1.1262963781848285
16180,10.131802589712937,-15.027328708192876
13048,4.439679971717364,4.668952011137063
22960,-12.978368621360492,15.061520046494557
17952,-6.3291438511221045,-17.36582273348327
3974,-12.478571428650897,3.529150218466215
13237,6.446835524680094,-4.90611249887761
5809,9.614629238476452,-1.310944582831717
13358,-2.210823302029017,2.5251380660677643
5053,-1.627809472653493,4.608832277619137
3906,-14.639751959316127,18.215081089351965
13023,2.647762767493708,-0.348960843218216
13251,1.4598508859704993,4.499613957238473
2255,11.28439356605585,-23.8612909782461
19719,7.153171334689893,-9.410004458959687
22609,0.8293504195945428,18.204048785219044
17513,13.100378424799018,-26.367221018506463
1533,9.778054408356015,-1.6742391878267273
27562,13.252812925661075,6.688980317631275
25669,-8.288643034851649,-5.923580335276612
28264,14.04718793766946,6.844716916526025
13768,7.013669981083752,-14.169071982780268
19668,-7.364456416441389,-7.545489727183103
2134,10.212088616686769,-1.3440083775970793
8697,-1.8354910352322853,20.552664139414627
13013,-15.663846449443984,-5.075886173550264
19466,-0.27841344110698946,-2.1432975681058037
14224,-0.37353042783004264,-3.3335469250043297
2385,4.880461443725607,-8.655003662115568
16790,9.310598794034446,-22.27167860408538
5297,11.815621128804608,-13.966814409701199
12761,-19.948195508624543,-4.877174916158693
18666,3.38132632954479,18.21190878432099
20311,12.585489876607378,4.805087509479422
26624,-6.816358521207371,-5.039795837083233
9149,-14.342743681590097,-1.724223138174208
20990,-3.4988735266370585,-18.451213106208918
15259,-2.2325854099350475,21.774429969323492
4688,-10.040720741541103,14.875441986308198
1237,-7.20426480122984,16.688951426811855
5167,11.50791140838025,2.394390652429742
23774,-6.500639308861138,-19.97890213165715
24986,-3.75096572086508,-19.26183557982056
2769,4.471281666102549,6.357385034601686
29534,12.534956251135146,-9.718258617416675
11036,8.948319107180458,-13.801592632473199
8834,1.3931976012483973,-3.9160825234814154
1765,-1.6091117249317852,9.604816493790961
25608,8.065368650995802,-13.283773341022327
11718,8.885061085740398,12.782572203899885
22304,10.628281430565533,5.0094537018428
4894,-17.55687368423502,-5.994574712087672
29626,16.33910349598751,15.216113220480656
10344,-6.861799597162239,15.881867929659164
7038,-13.893668857300748,15.078160377725967
3122,4.747783112966009,-3.4918178971375275
8016,-14.584727997546262,3.2543997386096306
28037,7.621144682936913,9.20081407353766
27687,3.156572792062666,17.617209395493376
8015,-14.269408351624888,-4.017004173788403
9629,11.250951946300507,1.3387349396661408
12301,6.061223354088031,-8.262134356503124
16691,20.427355829451635,11.309416391107401
16661,-6.598941206124457,16.05460003420363
8094,4.973415645893297,-2.6787844090578505
19468,-2.7392241710958816,2.620001329751732
12822,-9.598508807116868,2.8051310721836566
13580,21.70150498130898,10.64950946624717
22895,-14.571002901591193,11.706470583966984
17876,-7.404242021814695,16.5290457841551
25327,-10.706249271802164,13.652235206060707
29402,-16.281863164486275,-4.900188769799581
1809,-1.2785411124469788,-5.572443193198814
9909,9.196309381256897,-14.582941649160905
22050,-13.474071197821303,-2.6532634649236018
22726,-7.883566538736538,-6.810540349283399
3439,8.674162205903574,-12.044929675518771
16220,-18.25514077574077,-8.797542020978344
24761,-12.104120493311802,3.7186966862829074
27474,8.192179091293594,-9.89045849958121
6847,1.5493124726911005,18.023876230378747
27893,12.047844242775561,-14.398519802698315
24184,-3.8859135991691782,9.842006698390271
20886,-7.421065206438129,16.34998118703338
21787,12.384824297364561,4.632868432376053
6518,-18.81622638530034,-7.688227804233952
10523,11.219582904246746,-24.36713795936679
15486,11.134871112065696,-12.186036998080287
21477,2.8566680136455402,6.3105684329141045
17009,10.612439162555118,-24.62826565675178
18893,12.1601118969049,4.039658864674537
23499,-14.676335608951755,-7.8798347359363765
15902,9.838928224540728,3.6319959529851813
20259,-17.388054210261778,-5.832607947877298
4402,3.0997622026765828,-5.237344358027318
15891,18.473825725129643,13.650811391471903
882,10.780705238774345,-6.872121020557703
20162,16.408586387394617,15.176289365031288
27546,10.853479182641182,-13.615126408114055
11127,12.480654598395782,4.338529174963119
5566,-5.997612472144473,-16.972418166919613
13852,-10.499881674904072,2.418965624156508
15184,-1.15766266324998,-4.467082881333922
11249,-12.85662786968877,13.077465434009332
27720,-9.258693506438588,2.9648224920397883
9925,1.3504731839504152,6.868882891826595
2481,-15.819770381876202,-4.440415205784808
28327,4.239070418173192,-1.1046868635252134
19148,3.9752842046348396,-0.8878533635988223
8811,11.690803223892638,-13.842279117672453
18991,12.833859301323841,-9.771645037577153
29190,-2.4851654534034977,-15.655590588580655
25076,-17.893228045482,-7.722484736869157
18603,-1.1558010219326635,-8.819600725568094
21452,-7.413518214265272,16.30950794185666
11876,-3.1347388861487704,0.7379452261046109
24672,-8.73081376829679,-9.380957267505002
29765,12.359529023043093,-13.434195202149631
14384,10.247362337294414,-13.42797835227061
13831,-0.8729038743159937,4.1662107027547295
29997,-3.5960164020870047,-18.969212475640916
26297,4.913223304566029,-1.3770766019901162
26483,6.35109967384886,-10.783251862917304
6088,-5.4644592417869475,9.47598864855849
9259,-13.702813993662925,14.975222039802254
8096,-2.746591287274143,-18.238356859481506
25816,2.277574235707012,4.732630657410585
20357,-14.489687094434194,4.313041000619513
19326,13.862846670457515,-9.917554849753488
21812,-6.450280310203969,-5.756948665735598
5806,4.849738381056699,-4.962845422593757
20895,19.27872367231393,12.811432517497776
15083,-12.856536478669849,13.077589139050469
26363,5.610503561025819,1.7520143463460753
28659,7.045193719179613,-14.083608838210376
24990,5.195379866517492,15.894755957101404
19042,-8.854881185125347,15.425452667421244
12651,9.83280814821476,-24.023471838573254
10843,-0.3302514876795625,-2.9996551246679806
6798,-17.968774923246038,-7.223482334465579
29575,-4.210265187931537,2.9885444401114345
28482,-6.301726924572502,-18.149736435401646
1550,4.359621937906062,3.0914158592206697
19354,-3.5175317103248025,8.705917715307244
20790,-8.411690265631384,-17.97621144942044
8904,-1.2342870943328395,-9.664705078320022
2330,-15.26465165187557,17.25161324731861
7675,-7.0130026130166065,-16.47981831980317
20413,-11.472123182947676,4.580045154706255
19765,13.301272564212981,-24.8508373145155
15153,-0.09542595600468308,19.304889873772648
8641,-17.429284622637184,-4.961939888155058
27569,-4.646323462226428,-17.406596100092628
9005,-4.816769816313404,12.073999213244292
15263,11.674616385216597,-13.627189284482471
24119,-11.28935116159515,5.179824444624738
23882,-3.7388600501560005,-19.406253861850356
12075,-8.640458624373613,-8.699884916857894
13103,10.575681104781228,-21.795746440271273
6496,8.902594928309792,11.958967803733525
25678,3.9965144643712787,1.2610921328921614
27949,-14.537395081606594,18.856231277410238
19716,10.565827979332868,-12.658699860003344
27620,8.902662088456653,-8.282730046907458
15481,-3.542516171146393,7.102558780975745
6853,9.4656596029143,-12.393116303567991
14583,13.504547169394046,-22.425374034245447
20081,3.7791226177888984,19.24390212950688
17481,20.444533093405962,11.44296931713322
11472,12.90938287395553,-11.36270131695474
3426,11.088671532009197,1.4375889299278959
2733,12.123686496119392,3.4720215012373723
24640,12.600861269482733,-13.044839136731959
2161,-11.62149115844471,1.093936304094666
4984,-15.130558745298124,3.0275372842675434
5914,-4.600903768522836,-13.491411414365365
15662,-4.480587894441101,15.328995187364747
19532,9.895064418894862,-13.214847805034015
7263,5.114490676755332,-7.025262113890271
3374,-6.150277154286577,-16.475186929639705
27437,12.317617623368468,5.364169648784685
23844,4.365046459657669,2.955667629304736
8611,-16.2539974772589,-4.267399160514268
18236,-18.681063259019123,-6.429313173464975
1574,-11.454836732781633,13.11063013582279
14689,10.802288742813076,-24.609934948213567
8179,9.693136753167625,2.354618285859017
25041,-12.395818293836415,1.8501031052687402
25010,-3.80185749914556,-19.45028250935514
23861,8.63340082864737,4.777580447437404
10447,21.313751009548184,8.972037183894257
27742,-15.714253044585837,17.154306392803985
21833,-9.318571512850108,-5.63871298661886
24579,11.418892826006966,-12.06112025787673
24289,10.607337084684767,-0.9318134404762785
2604,2.168473458903443,10.973412875350547
17850,-2.8958965735419913,-18.02221936105777
1921,8.672208095101068,-14.755141290761399
1235,7.526230384213418,1.0507083417585712
21985,-7.3429819629322814,16.10977752262534
9851,1.1939380283517542,16.45910244250792
25218,1.8813992636527572,17.569647056516796
1721,-2.0877129663471012,-8.059101065192605
19151,-19.686101289067622,-4.2831175746137085
20232,9.544934791222163,3.5377134491461226
9355,-0.519805712735371,1.6616620546723868
28936,-12.271620302642205,4.945031785247374
25734,12.798177904661097,-13.247761615621991
12653,11.955295434771637,-21.911803690716756
2108,19.41798611613324,12.629517824515343
5333,-11.62604390021804,3.535901698915219
1094,-19.50918642340087,-5.740776403544177
9884,-14.84142097593867,4.493030269241547
16795,-5.800019863002259,3.997754781575039
29047,-6.560036148582142,16.158977696606325
13517,17.765467664757484,-13.838650940742456
4407,10.614207225994592,1.8031879218438047
28809,-16.923766999418582,-6.8690161365246905
23880,10.401735082928502,-24.482383922036682
2634,12.421923641975479,3.264971254798761
12040,-3.2133395081644864,0.6259911780335877
15733,-1.5372759034366266,-7.2883264161978385
28942,4.819514912223613,-8.209579168598028
15195,-3.7917732652086027,-19.44336627044642
21688,-13.129803440144304,2.4267472430276515
16698,4.775686666787498,-2.3577971106066977
1787,-14.467389714640374,-4.307829265064225
14527,12.93817342006719,-24.96642389174939
16232,-11.978380526902368,5.50040916452728
6413,9.475370798605526,-11.803764122913606
28594,6.7867001289793,13.019534583336084
3234,-14.675889779019679,-2.6518419978262386
23998,-1.6189161268397965,1.194975554350462
12727,-13.612583858827028,-3.6436174199393916
8952,21.510371368728006,8.060243098656896
10427,1.0356600042429822,18.504486532147855
8450,-5.476800179547213,-13.923709554615632
9013,-4.1395767604663085,13.60679863924425
7218,-4.037052611838655,1.2046704827101589
28722,-14.79677881373643,-9.802398656703145
24934,-7.96336003132064,-7.513190069434348
12399,5.378897703624564,-6.816212637561155
4433,9.982020349910199,-1.3844062059286633
10313,12.094915898796815,-22.47025804278694
28491,16.196486600271044,5.014950227153982
11715,20.581002606133453,11.06943442183758
2655,7.979715998962036,-0.1531309949238645
2907,-1.8405422562993097,-13.67749671352802
2247,-4.260334896221322,11.219550185931576
12056,4.477605315992212,6.201889991273792
29798,4.428006384236386,-8.281436739108884
12737,1.3451284887016492,-5.071740956074053
29590,5.872504390636971,-11.350243718968112
14845,-6.546782691805084,-5.093904685261541
27897,-17.29446662089725,-5.094815746771838
7574,-8.55510746176004,11.522611344182804
21033,-6.952178794151599,16.732895967232363
19619,-6.504798353954639,12.738693764454604
26683,0.0759321198764089,18.104154024835722
4804,20.64280293570744,7.291698445341727
17516,-13.00892425325326,13.247611936287756
28929,1.903635408637417,-3.8664106694972102
26058,-10.97303530689063,13.355800833258273
25345,-8.545564774859129,-9.029838168230503
21868,20.120938172067635,11.59859217116477
22945,-8.218587902768999,9.896804732482062
27373,6.28227381625044,-7.359139406486461
13186,7.358577208431219,-7.396641586499701
21153,-7.840617094645907,-6.638124731987242
15345,-14.550116627532093,-2.238471870666095
10861,11.572968377738093,-13.959742442829356
1500,8.271560741575911,-13.800436987134539
19927,-3.869043859302489,0.5102423054913174
17169,-0.10738379835537812,-10.392694214401445
19834,5.956826169216787,-11.70138748406703
29740,16.43656892936197,15.157695466496408
29685,4.459593757554475,5.534669670066463
11044,-11.316148251546405,4.083054652250683
27297,7.275305985006081,-13.736510814448597
25547,-9.643529128922996,15.588493672110296
15078,8.948517568787553,9.259017476463908
168,11.146258592482708,-1.512152371098836
28146,-0.9347439748214387,-11.220848606299905
29484,-4.696070585609841,15.138872389560284
6214,9.544080818502707,9.419948416234153
8573,8.460936485160664,12.692329080970953
15230,10.138397752420412,-0.7274727025880127
28975,-13.110140530231616,1.6354367369372873
17424,-7.348741097276703,16.110536093398615
16327,-13.65533258787963,-3.462628947172414
26176,9.245774294536222,-8.436266888999926
25426,10.80443210189349,-11.903719424274678
23494,5.754837145073594,-13.187987690807875
3078,-13.874468819863628,-3.6475579547705252
16773,-15.648960860222617,-4.301831417796547
7849,0.8185529487050288,18.093045607014307
10013,5.656438911237222,-3.4672082816313594
29184,1.0580627095417896,17.59129198094182
29517,4.395088318185542,-10.643151237243256
29492,-1.3888597401409521,-12.702062073172984
11561,-1.6310166289080033,23.03178457455708
16200,-6.4684595080737415,1.431432886826269
14283,-17.776445923878917,-8.418978228356284
11499,-7.911215489984948,10.38211312263625
8464,-12.854387541831462,4.017478956912959
20684,-14.414758195928606,-4.097295120703906
9882,-7.298266895803679,14.09870866931215
28357,-8.851770500931963,2.6386042583761857
5443,10.41713397239336,1.2493235851737456
16728,-7.849198740681673,-7.312108633182831
27927,-4.604626199318691,-16.763560439836994
27431,1.549393288327732,10.826870662202065
1741,-19.8798697291006,-6.679855150817965
24148,-6.578930316765185,16.503793128380483
10623,10.837667200152909,-8.383288284326898
5821,-4.246689830428899,1.2215587924477995
2464,11.65667162600164,-22.73640759030144
20969,-5.983897469448239,-16.72148928782246
9759,-15.463297167647712,-4.355275443707085
13403,11.032172406195677,-24.511980761108532
6752,-4.458996784002326,15.126049997150776
10054,13.064535959112293,-11.374226121999717
2924,10.697321787678872,-12.157282480287927
11464,-5.0040876704117165,9.06562765998687
6785,10.792709338521403,-24.72969043521572
18492,6.692241996461978,-13.999591830394177
1063,11.445235127104125,-13.666335133073304
18018,-8.502294197499763,12.320392375100955
21474,-3.479918397920071,11.559432453903552
18446,-4.837431133076734,-17.50302240209607
27704,-6.810342761079593,-4.225121393740728
16241,10.39826830384858,-1.1621868568148646
18110,10.274607358368993,0.11157055793653346
21394,-16.010086595344344,16.284725356444948
12549,3.3650321258631473,0.4557922061891688
7411,20.440653880198653,11.15685349772693
1781,-6.705749171963915,-16.028458609747616
8062,-8.928658988727438,15.383769421854067
26395,4.232894695171411,4.410135270859406
13216,5.5941760419213535,3.2214935017385695
3818,2.7979960158935944,-5.003677079183777
2181,-4.320064054106124,10.304136884921922
26805,8.180551794143856,-9.894256356754664
3937,13.472189137379276,-25.49332314088982
13986,11.018879860482528,-15.150391105650321
20373,11.399170270126863,-23.887566309735234
9073,10.450672903698022,-9.483682385376428
5495,-13.870621446209633,13.63146289787368
26924,-10.13410177767562,3.5231332793980346
13361,9.6705960641865,9.345665633754418
25261,11.422048932445772,-13.541144478506556
22912,10.201339065351698,-1.3386625372224932
20632,-14.0640000763405,-7.0469142917473295
15765,-7.055198374417895,-16.7288516334936
28700,10.954183721620009,-21.617029500340905
3230,6.913941317524923,-8.022888109766447
12250,-4.318337857652105,9.168973651665185
18265,18.535672709396284,13.612337730364688
4843,11.655660946130634,-23.231113618529257
8031,-7.04295571208782,-4.489459226177508
19384,6.963401353373539,-8.902178941948867
12809,-7.3861409472507,16.23943069635166
25837,-9.468085088761082,15.578018941192713
20117,-7.727737769504274,9.950514442468222
1870,4.393448599980439,-8.654318594222234
14638,17.17183188962319,14.703075053957143
6956,-1.8259136187551477,-9.384189105199402
22131,-12.148535370801731,3.9026421997017398
9129,16.906582958158552,14.873992670133347
15378,10.587958818838834,-0.9539028189914196
13923,-2.5592033826576372,10.655241816457716
3539,10.774533984020435,-0.5026860067363904
18475,7.85869297827387,-12.858217101033034
26121,9.286929739757154,-14.09985329528666
28294,-1.0524389792947801,-7.58647633096577
26299,16.611435688538624,15.05954192333124
21943,-5.908733509070033,-17.05139255287568
8384,3.523486410882336,3.8557882544146063
21196,6.705274723212632,-14.114636841106577
10603,-9.018272088380476,12.592871462669953
28058,10.188895427371683,-0.6138029580602594
11557,4.178542928258534,2.2960725778497624
29642,0.8112268968262262,-9.628573185159226
15411,-7.990777768044949,0.7930892726805227
66,-16.928298147799463,-5.135044290038163
19617,-4.964031977358108,-18.585463170835837
26227,21.462102556819392,8.13466374977664
28621,-0.28376133132302117,18.08215887929584
13382,10.143342214699437,-13.979669652796352
5110,3.9183858857728464,-6.070192762487351
18282,8.666626175046646,14.140774671770835
4615,-8.464235817900887,12.189188829747899
14080,21.57315784850362,7.862050568599412
15722,9.97596149100769,-1.8406854736157563
18839,0.6106872109625626,5.315005133016101
4249,-6.62199962061962,16.58363718722626
25339,-8.076062620782851,-7.980619310935326
16827,-8.084038548664601,9.489986460041948
13560,-2.421533338464462,-8.199892823205815
12228,10.212564371910362,-24.568966883491
20603,11.400558312023568,-11.256736192231529
7898,-14.269669636074077,-4.2080930940338295
1990,9.288340220977938,-12.412153227878287
14207,11.189576860980816,-24.459616735070316
25868,-7.915940433494465,-17.72973623865291
17012,-10.571764158649055,0.9051126379151844
22354,11.57741601160974,-14.073381058413451
27411,-7.678523503926199,-18.283506521019582
17629,17.853171233867293,14.169734077105993
22018,-2.646642396920887,-15.18539978607632
3435,10.277603909991283,-14.632797035145169
26290,-5.104600511377399,-17.50280989510983
25627,9.332811394100958,0.9404375320927105
8955,-5.172387379266897,1.324624894293454
23020,-12.557761293293392,2.9363096552638748
16222,21.37962976897343,8.973321009567602
4920,0.8160620672977793,7.124538474633397
5834,3.1920180126085214,0.8408177914457182
21278,7.351662649533993,1.41651086859892
14983,10.964044867766557,-24.82045147742462
7223,1.8487242892374571,10.834239194519364
27131,-1.2460457911368379,19.961162581594206
2446,0.2910270458678569,-4.302863170999171
1829,8.82219828105053,11.77441270656822
11445,-2.724958156727679,10.318767727052313
7885,9.757728591226593,4.344023703791475
19555,-5.817810120900048,14.153190465902457
14634,-13.206912076264627,14.683931452188688
16312,-9.802348465075985,3.136195530193835
406,-5.7351722624299315,-17.437742255597833
18395,9.195783935423941,10.96618388017397
24236,-2.6914050876756823,-18.231817058400484
2414,-19.242319423670043,-8.733708747268192
28762,20.783989755014872,10.093771563534974
25120,-15.529321019196697,-8.939900485060077
24796,-12.579484328862321,15.69734074314049
6481,14.5383711727629,-24.632157460791607
1123,-2.0582042833052294,2.2882221109314558
22651,-14.224171547188107,-3.6237692639492782
23567,-19.452352345782163,-5.976899068576468
25590,2.835508341001928,-9.917466082163916
19152,-8.18403682056189,-6.669426323668112
25760,-8.124605159359168,-8.202781442666092
8339,5.560796397725216,-10.439176529783007
23642,-12.597449933002617,14.290011900570349
11291,11.130817353883865,-23.96249905556743
4800,-17.700995722941006,-5.073399109267183
8129,-13.17210363879019,2.4262003519491664
12166,-11.465828162835688,2.431616815721024
18069,-8.345538211656914,11.097780757025491
29954,-6.622653429906563,16.57953201577706
28744,3.6696972469325555,-7.072454656566451
29868,-5.060801414123413,3.438707535703128
27097,11.871451608315224,-23.16860136815737
19101,7.394638539889647,-9.84277442187316
3723,-11.537933025173558,2.1835327823717967
28642,7.078335696948421,10.716870886207191
11759,-0.12962416875631108,-1.9621988708410594
15384,10.993259694592975,-11.80839337021298
10840,11.185044470827801,-0.757044297900225
27136,6.562738434655454,-13.133368429027763
14995,20.137845962206345,11.599559693074037
13055,-18.281320192207055,-5.55136395529581
21680,6.259147673312116,-9.343607842460045
4645,6.18680714997798,4.77290465428151
28743,-7.086086553062891,1.765913001533942
10083,-6.582111817744128,9.254183686813446
3147,4.39349520310822,-2.440001075098062
8423,-0.805292945193991,18.594086399480087
22976,12.226309514060372,4.867375092448806
11478,0.47944196515973503,1.0044792872952741
13007,8.547717812194806,0.17147617785826944
19356,11.692743312332567,-22.616641819703123
8859,2.1622622951774524,-3.2547743674373835
12077,-16.067586289938035,-1.5507776322670748
27293,-18.2678992495914,-9.114342481941343
26886,3.9242832195199804,6.527301471557107
11737,11.199483230615375,6.625970407886503
17150,-6.8563216589728215,-6.6643500653767465
6974,-10.075864656729046,14.770304640550464
23439,0.7475952864874075,18.139970260612955
13506,-16.51294624924191,-4.61497970677056
6038,-2.4531921147753155,-14.262896895842488
12503,-18.707388655065277,-5.612060950670127
27244,-5.824629628936215,-17.837019043037706
4033,9.628473113644723,-8.057886052458555
9286,11.625115456947562,-22.998505089056632
27418,-7.7926554898557505,14.326221567503117
22398,-18.572180514024886,-8.21993017635262
3413,8.877215526005397,-11.538669761024574
29901,-9.55806850488646,4.382885652014035
27327,8.56665096278575,0.3204463348017801
19689,10.519210225398835,-11.16824678972783
24696,7.913519021462102,11.643121904509943
5543,-9.957386061026266,11.363165500841498
9580,21.65614714425524,8.106298220284096
10757,2.9493097117629623,17.65403192957846
6765,9.610298703622744,-11.362760141206198
21936,-10.230675390403237,4.798735542425594
12253,-1.7227635276973652,18.78497854991774
15217,16.12508695420095,5.114877162856776
6069,-10.322406775329645,13.580439648223152
281,-14.865253853167054,-2.024542415681643
8701,-1.5668476177110822,-8.55216470680338
26849,1.007054129928966,-9.70182194931926
7327,21.290019394800314,7.87204140823059
20631,14.418968920504776,-24.653672942637137
22470,3.706803313023913,18.807579260496045
5886,11.94885467836127,3.848705911601246
18341,11.673882821051965,-1.4218675701881096
5976,-6.344730027463492,2.058639423824518
29400,-1.6963041186137786,1.3528578419392723
25826,-6.079205834399756,-17.084994276427665
6815,-15.715031602522739,-4.140315952088892
3226,-13.410277273360736,13.319603585944256
24650,9.28609334070463,-2.1148571421937015
22894,-14.82691653770344,-2.0206893702342383
28387,9.918782668054519,-10.888742515963251
16479,6.489904586879959,-8.431854063995972
14442,7.228516786811831,13.090897613808073
7353,-9.999532682964832,2.6055828001688504
